date,semester,rank,team,acronym,total_points,previous_points,diff_points
2011,2,29,Ghana,GHA,761.0,761.0,0.0
2011,2,14,Greece,GRE,964.0,964.0,0.0
2011,2,134,Grenada,GRN,241.0,309.0,-68.0
2011,2,192,Guam,GUM,36.0,36.0,0.0
2011,2,90,Guatemala,GUA,397.0,397.0,0.0
2011,2,80,Guinea,GUI,436.0,436.0,0.0
2011,2,163,Guinea-Bissau,GNB,121.0,129.0,-8.0
2011,2,91,Guyana,GUY,387.0,370.0,17.0
2011,2,81,Haiti,HAI,429.0,438.0,-9.0
2011,2,53,Honduras,HON,574.0,570.0,4.0
2011,2,169,Hong Kong,HKG,105.0,105.0,0.0
2011,2,37,Hungary,HUN,665.0,665.0,0.0
2011,2,104,Iceland,ISL,325.0,325.0,0.0
2011,2,162,India,IND,131.0,119.0,12.0
2011,2,142,Indonesia,IDN,189.0,176.0,13.0
2011,2,45,Iran,IRN,616.0,616.0,0.0
2011,2,78,Iraq,IRQ,440.0,429.0,11.0
2011,2,22,Ireland,IRL,864.0,864.0,0.0
2011,2,37,Israel,ISR,665.0,665.0,0.0
2011,2,9,Italy,ITA,1082.0,1082.0,0.0
2011,2,54,Jamaica,JAM,573.0,609.0,-36.0
2011,2,19,Japan,JPN,884.0,884.0,0.0
2011,2,82,Jordan,JOR,417.0,419.0,-2.0
2011,2,138,Kazakhstan,KAZ,220.0,219.0,1.0
2011,2,120,Kenya,KEN,269.0,240.0,29.0
2011,2,99,Kuwait,KUW,351.0,351.0,0.0
2011,2,191,Kyrgyz Republic,KGZ,42.0,42.0,0.0
2011,2,174,Laos,LAO,96.0,86.0,10.0
2011,2,68,Latvia,LVA,466.0,466.0,0.0
2011,2,111,Lebanon,LIB,305.0,305.0,0.0
2011,2,147,Lesotho,LES,160.0,160.0,0.0
2011,2,123,Liberia,LBR,258.0,258.0,0.0
2011,2,63,Libya,LBY,514.0,514.0,0.0
2011,2,132,Liechtenstein,LIE,246.0,246.0,0.0
2011,2,92,Lithuania,LTU,382.0,382.0,0.0
2011,2,128,Luxembourg,LUX,252.0,252.0,0.0
2011,2,197,Macau,MAC,26.0,26.0,0.0
2011,2,160,Madagascar,MAD,135.0,135.0,0.0
2011,2,94,Malawi,MWI,374.0,407.0,-33.0
2011,2,148,Malaysia,MAS,154.0,140.0,14.0
2011,2,173,Maldives,MDV,98.0,106.0,-8.0
2011,2,67,Mali,MLI,472.0,472.0,0.0
2011,2,156,Malta,MLT,140.0,140.0,0.0
2011,2,204,Mauritania,MTN,4.0,4.0,0.0
2011,2,194,Mauritius,MRI,32.0,32.0,0.0
2011,2,21,Mexico,MEX,866.0,866.0,0.0
2011,2,136,Moldova,MDA,229.0,229.0,0.0
2011,2,168,Mongolia,MNG,106.0,106.0,0.0
2011,2,51,Montenegro,MNE,585.0,585.0,0.0
2011,2,206,Montserrat,MSR,0.0,0.0,0.0
2011,2,61,Morocco,MAR,524.0,524.0,0.0
2011,2,105,Mozambique,MOZ,322.0,324.0,-2.0
2011,2,172,Myanmar,MYA,99.0,103.0,-4.0
2011,2,121,Namibia,NAM,264.0,264.0,0.0
2011,2,153,Nepal,NEP,144.0,177.0,-33.0
2011,2,2,Netherlands,NED,1365.0,1365.0,0.0
2011,2,166,New Caledonia,NCL,116.0,116.0,0.0
2011,2,119,New Zealand,NZL,271.0,271.0,0.0
2011,2,154,Nicaragua,NCA,141.0,141.0,0.0
2011,2,97,Niger,NIG,361.0,361.0,0.0
2011,2,43,Nigeria,NGA,627.0,627.0,0.0
2011,2,110,North Korea,PRK,306.0,306.0,0.0
2011,2,88,Northern Ireland,NIR,403.0,403.0,0.0
2011,2,25,Norway,NOR,788.0,788.0,0.0
2011,2,85,Oman,OMA,408.0,387.0,21.0
2011,2,179,Pakistan,PAK,76.0,87.0,-11.0
2011,2,158,Palestine,PLE,137.0,113.0,24.0
2011,2,49,Panama,PAN,589.0,585.0,4.0
2011,2,193,Papua New Guinea,PNG,34.0,34.0,0.0
2011,2,24,Paraguay,PAR,795.0,795.0,0.0
2011,2,35,Peru,PER,712.0,712.0,0.0
2011,2,159,Philippines,PHI,136.0,130.0,6.0
2011,2,66,Poland,POL,492.0,487.0,5.0
2011,2,7,Portugal,POR,1100.0,1100.0,0.0
2011,2,108,Puerto Rico,PUR,309.0,309.0,0.0
2011,2,93,Qatar,QAT,378.0,375.0,3.0
2011,2,56,Romania,ROU,562.0,562.0,0.0
2011,2,12,Russia,RUS,971.0,971.0,0.0
2011,2,106,Rwanda,RWA,314.0,297.0,17.0
2011,2,116,Saint Kitts and Nevis,SKN,285.0,284.0,1.0
2011,2,185,Saint Lucia,LCA,65.0,65.0,0.0
2011,2,149,Samoa,SAM,149.0,0.0,149.0
2011,2,206,San Marino,SMR,0.0,0.0,0.0
2011,2,196,Sao Tome e Principe,STP,27.0,27.0,0.0
2011,2,96,Saudi Arabia,KSA,363.0,361.0,2.0
2011,2,47,Scotland,SCO,599.0,599.0,0.0
2011,2,44,Senegal,SEN,625.0,625.0,0.0
2011,2,27,Serbia,SRB,775.0,775.0,0.0
2011,2,188,Seychelles,SEY,53.0,69.0,-16.0
2011,2,60,Sierra Leone,SLE,526.0,521.0,5.0
2011,2,145,Singapore,SGP,165.0,146.0,19.0
2011,2,40,Slovakia,SVK,648.0,648.0,0.0
2011,2,26,Slovenia,SVN,780.0,780.0,0.0
2011,2,180,Solomon Islands,SOL,75.0,75.0,0.0
2011,2,189,Somalia,SOM,47.0,51.0,-4.0
2011,2,52,South Africa,RSA,577.0,577.0,0.0
2011,2,32,South Korea,KOR,752.0,752.0,0.0
2011,2,1,Spain,ESP,1564.0,1564.0,0.0
2011,2,180,Sri Lanka,SRI,75.0,85.0,-10.0
2011,2,144,St. Vincent / Grenadines,VIN,170.0,170.0,0.0
2011,2,113,Sudan,SDN,297.0,304.0,-7.0
2011,2,125,Suriname,SUR,254.0,261.0,-7.0
2011,2,180,Swaziland,SWZ,75.0,75.0,0.0
2011,2,18,Sweden,SWE,891.0,891.0,0.0
2011,2,17,Switzerland,SUI,898.0,898.0,0.0
2011,2,114,Syria,SYR,291.0,293.0,-2.0
2011,2,184,Tahiti,TAH,73.0,73.0,0.0
2011,2,139,Tajikistan,TJK,208.0,207.0,1.0
2011,2,137,Tanzania,TAN,224.0,228.0,-4.0
2011,2,122,Thailand,THA,262.0,243.0,19.0
2011,2,205,Timor-Leste,TLS,2.0,2.0,0.0
2011,2,101,Togo,TOG,350.0,350.0,0.0
2011,2,176,Tonga,TGA,88.0,3.0,85.0
2011,2,76,Trinidad and Tobago,TRI,448.0,409.0,39.0
2011,2,59,Tunisia,TUN,537.0,537.0,0.0
2011,2,28,Turkey,TUR,769.0,769.0,0.0
2011,2,146,Turkmenistan,TKM,164.0,164.0,0.0
2011,2,200,Turks and Caicos Islands,TCA,13.0,13.0,0.0
2011,2,178,US Virgin Islands,VIR,82.0,82.0,0.0
2011,2,89,Uganda,UGA,398.0,394.0,4.0
2011,2,55,Ukraine,UKR,568.0,568.0,0.0
2011,2,130,United Arab Emirates,UAE,250.0,265.0,-15.0
2011,2,34,United States,USA,721.0,721.0,0.0
2011,2,4,Uruguay,URU,1309.0,1309.0,0.0
2011,2,75,Uzbekistan,UZB,449.0,449.0,0.0
2011,2,174,Vanuatu,VAN,96.0,96.0,0.0
2011,2,39,Venezuela,VEN,661.0,661.0,0.0
2011,2,99,Vietnam,VIE,351.0,234.0,117.0
2011,2,48,Wales,WAL,591.0,591.0,0.0
2011,2,151,Yemen,YEM,146.0,153.0,-7.0
2011,2,79,Zambia,ZAM,439.0,436.0,3.0
2011,2,98,Zimbabwe,ZIM,354.0,462.0,-108.0
2012,2,186,Afghanistan,AFG,39.0,121.0,-82.0
2012,2,63,Albania,ALB,518.0,496.0,22.0
2012,2,19,Algeria,ALG,887.0,907.0,-20.0
2012,2,193,American Samoa,ASA,30.0,85.0,-55.0
2012,2,204,Andorra,AND,11.0,13.0,-2.0
2012,2,84,Angola,ANG,428.0,446.0,-18.0
2012,2,205,Anguilla,AIA,4.0,4.0,0.0
2012,2,115,Antigua and Barbuda,ATG,293.0,281.0,12.0
2012,2,3,Argentina,ARG,1290.0,1349.0,-59.0
2012,2,75,Armenia,ARM,457.0,444.0,13.0
2012,2,151,Aruba,ARU,163.0,154.0,9.0
2012,2,36,Australia,AUS,668.0,719.0,-51.0
2012,2,70,Austria,AUT,492.0,492.0,0.0
2012,2,118,Azerbaijan,AZE,277.0,277.0,0.0
2012,2,174,Bahamas,BAH,66.0,66.0,0.0
2012,2,119,Bahrain,BHR,275.0,270.0,5.0
2012,2,168,Bangladesh,BAN,90.0,114.0,-24.0
2012,2,143,Barbados,BRB,197.0,158.0,39.0
2012,2,65,Belarus,BLR,516.0,478.0,38.0
2012,2,21,Belgium,BEL,868.0,881.0,-13.0
2012,2,167,Belize,BLZ,92.0,179.0,-87.0
2012,2,75,Benin,BEN,457.0,457.0,0.0
2012,2,157,Bermuda,BER,139.0,235.0,-96.0
2012,2,207,Bhutan,BHU,0.0,0.0,0.0
2012,2,42,Bolivia,BOL,609.0,585.0,24.0
2012,2,27,Bosnia-Herzegovina,BIH,788.0,746.0,42.0
2012,2,121,Botswana,BOT,274.0,299.0,-25.0
2012,2,18,Brazil,BRA,946.0,994.0,-48.0
2012,2,191,British Virgin Islands,VGB,34.0,34.0,0.0
2012,2,182,Brunei Darussalam,BRU,52.0,52.0,0.0
2012,2,50,Bulgaria,BUL,585.0,627.0,-42.0
2012,2,89,Burkina Faso,BFA,408.0,423.0,-15.0
2012,2,104,Burundi,BDI,342.0,255.0,87.0
2012,2,184,Cambodia,CAM,50.0,49.0,1.0
2012,2,61,Cameroon,CMR,523.0,520.0,3.0
2012,2,64,Canada,CAN,517.0,526.0,-9.0
2012,2,69,Cape Verde Islands,CPV,498.0,511.0,-13.0
2012,2,192,Cayman Islands,CAY,33.0,51.0,-18.0
2012,2,52,Central African Republic,CTA,581.0,581.0,0.0
2012,2,140,Chad,CHA,212.0,282.0,-70.0
2012,2,26,Chile,CHI,793.0,853.0,-60.0
2012,2,88,China,CHN,410.0,424.0,-14.0
2012,2,169,Chinese Taipei,TPE,85.0,90.0,-5.0
2012,2,5,Colombia,COL,1164.0,1110.0,54.0
2012,2,194,Comoros,COM,29.0,36.0,-7.0
2012,2,109,Congo,CGO,325.0,309.0,16.0
2012,2,107,Congo DR,COD,332.0,360.0,-28.0
2012,2,201,Cook Islands,COK,16.0,28.0,-12.0
2012,2,66,Costa Rica,CRC,515.0,509.0,6.0
2012,2,10,Croatia,CRO,1064.0,1078.0,-14.0
2012,2,100,Cuba,CUB,355.0,198.0,157.0
2012,2,177,Curacao,CUW,65.0,134.0,-69.0
2012,2,132,Cyprus,CYP,248.0,258.0,-10.0
2012,2,29,Czech Republic,CZE,781.0,806.0,-25.0
2012,2,14,Côte d'Ivoire,CIV,995.0,974.0,21.0
2012,2,23,Denmark,DEN,821.0,851.0,-30.0
2012,2,202,Djibouti,DJI,13.0,17.0,-4.0
2012,2,161,Dominica,DMA,124.0,151.0,-27.0
2012,2,93,Dominican Republic,DOM,378.0,406.0,-28.0
2012,2,13,Ecuador,ECU,999.0,951.0,48.0
2012,2,41,Egypt,EGY,615.0,627.0,-12.0
2012,2,103,El Salvador,SLV,348.0,402.0,-54.0
2012,2,6,England,ENG,1151.0,1167.0,-16.0
2012,2,79,Equatorial Guinea,EQG,439.0,397.0,42.0
2012,2,196,Eritrea,ERI,24.0,45.0,-21.0
2012,2,86,Estonia,EST,425.0,430.0,-5.0
2012,2,110,Ethiopia,ETH,323.0,333.0,-10.0
2012,2,81,FYR Macedonia,MKD,436.0,431.0,5.0
2012,2,153,Faroe Islands,FRO,151.0,138.0,13.0
2012,2,169,Fiji,FIJ,85.0,121.0,-36.0
2012,2,83,Finland,FIN,431.0,411.0,20.0
2012,2,17,France,FRA,949.0,938.0,11.0
2012,2,42,Gabon,GAB,609.0,581.0,28.0
2012,2,141,Gambia,GAM,206.0,186.0,20.0
2012,2,73,Georgia,GEO,481.0,499.0,-18.0
2012,2,2,Germany,GER,1437.0,1421.0,16.0
2012,2,30,Ghana,GHA,777.0,762.0,15.0
2012,2,11,Greece,GRE,1033.0,1004.0,29.0
2012,2,138,Grenada,GRN,222.0,166.0,56.0
2012,2,181,Guam,GUM,53.0,71.0,-18.0
2012,2,80,Guatemala,GUA,438.0,467.0,-29.0
2012,2,60,Guinea,GUI,527.0,485.0,42.0
2012,2,174,Guinea-Bissau,GNB,66.0,98.0,-32.0
2012,2,124,Guyana,GUY,267.0,305.0,-38.0
2012,2,39,Haiti,HAI,650.0,553.0,97.0
2012,2,58,Honduras,HON,540.0,572.0,-32.0
2012,2,163,Hong Kong,HKG,112.0,108.0,4.0
2012,2,32,Hungary,HUN,750.0,753.0,-3.0
2012,2,90,Iceland,ISL,392.0,392.0,0.0
2012,2,166,India,IND,96.0,116.0,-20.0
2012,2,156,Indonesia,IDN,143.0,124.0,19.0
2012,2,59,Iran,IRN,532.0,611.0,-79.0
2012,2,92,Iraq,IRQ,385.0,390.0,-5.0
2012,2,42,Ireland,IRL,609.0,682.0,-73.0
2012,2,78,Israel,ISR,454.0,452.0,2.0
2012,2,4,Italy,ITA,1165.0,1169.0,-4.0
2012,2,56,Jamaica,JAM,552.0,586.0,-34.0
2012,2,22,Japan,JPN,840.0,810.0,30.0
2012,2,94,Jordan,JOR,375.0,420.0,-45.0
2012,2,142,Kazakhstan,KAZ,200.0,200.0,0.0
2012,2,134,Kenya,KEN,246.0,248.0,-2.0
2012,2,117,Kuwait,KUW,281.0,318.0,-37.0
2012,2,199,Kyrgyz Republic,KGZ,20.0,20.0,0.0
2012,2,171,Laos,LAO,83.0,87.0,-4.0
2012,2,106,Latvia,LVA,334.0,322.0,12.0
2012,2,127,Lebanon,LIB,259.0,313.0,-54.0
2012,2,159,Lesotho,LES,130.0,140.0,-10.0
2012,2,112,Liberia,LBR,312.0,312.0,0.0
2012,2,54,Libya,LBY,572.0,545.0,27.0
2012,2,154,Liechtenstein,LIE,146.0,147.0,-1.0
2012,2,116,Lithuania,LTU,284.0,296.0,-12.0
2012,2,148,Luxembourg,LUX,172.0,179.0,-7.0
2012,2,198,Macau,MAC,23.0,22.0,1.0
2012,2,179,Madagascar,MAD,55.0,106.0,-51.0
2012,2,111,Malawi,MWI,318.0,337.0,-19.0
2012,2,158,Malaysia,MAS,133.0,127.0,6.0
2012,2,159,Maldives,MDV,130.0,135.0,-5.0
2012,2,25,Mali,MLI,809.0,772.0,37.0
2012,2,146,Malta,MLT,178.0,166.0,12.0
2012,2,206,Mauritania,MTN,3.0,3.0,0.0
2012,2,202,Mauritius,MRI,13.0,13.0,0.0
2012,2,15,Mexico,MEX,994.0,984.0,10.0
2012,2,128,Moldova,MDA,255.0,241.0,14.0
2012,2,179,Mongolia,MNG,55.0,55.0,0.0
2012,2,31,Montenegro,MNE,756.0,691.0,65.0
2012,2,174,Montserrat,MSR,66.0,66.0,0.0
2012,2,74,Morocco,MAR,466.0,482.0,-16.0
2012,2,112,Mozambique,MOZ,312.0,318.0,-6.0
2012,2,162,Myanmar,MYA,114.0,149.0,-35.0
2012,2,121,Namibia,NAM,274.0,299.0,-25.0
2012,2,171,Nepal,NEP,83.0,116.0,-33.0
2012,2,8,Netherlands,NED,1124.0,1128.0,-4.0
2012,2,108,New Caledonia,NCL,330.0,330.0,0.0
2012,2,91,New Zealand,NZL,390.0,404.0,-14.0
2012,2,145,Nicaragua,NCA,180.0,233.0,-53.0
2012,2,105,Niger,NIG,335.0,324.0,11.0
2012,2,52,Nigeria,NGA,581.0,553.0,28.0
2012,2,99,North Korea,PRK,361.0,445.0,-84.0
2012,2,96,Northern Ireland,NIR,367.0,356.0,11.0
2012,2,24,Norway,NOR,810.0,778.0,32.0
2012,2,95,Oman,OMA,369.0,428.0,-59.0
2012,2,189,Pakistan,PAK,37.0,72.0,-35.0
2012,2,152,Palestine,PLE,152.0,168.0,-16.0
2012,2,51,Panama,PAN,582.0,609.0,-27.0
2012,2,188,Papua New Guinea,PNG,38.0,38.0,0.0
2012,2,37,Paraguay,PAR,666.0,690.0,-24.0
2012,2,46,Peru,PER,603.0,611.0,-8.0
2012,2,147,Philippines,PHI,174.0,184.0,-10.0
2012,2,55,Poland,POL,553.0,579.0,-26.0
2012,2,7,Portugal,POR,1144.0,1178.0,-34.0
2012,2,132,Puerto Rico,PUR,248.0,248.0,0.0
2012,2,98,Qatar,QAT,365.0,330.0,35.0
2012,2,33,Romania,ROU,700.0,669.0,31.0
2012,2,9,Russia,RUS,1070.0,1084.0,-14.0
2012,2,134,Rwanda,RWA,246.0,280.0,-34.0
2012,2,123,Saint Kitts and Nevis,SKN,271.0,327.0,-56.0
2012,2,149,Saint Lucia,LCA,168.0,175.0,-7.0
2012,2,173,Samoa,SAM,74.0,124.0,-50.0
2012,2,207,San Marino,SMR,0.0,0.0,0.0
2012,2,119,Sao Tome e Principe,STP,275.0,240.0,35.0
2012,2,126,Saudi Arabia,KSA,264.0,313.0,-49.0
2012,2,72,Scotland,SCO,490.0,488.0,2.0
2012,2,77,Senegal,SEN,455.0,471.0,-16.0
2012,2,38,Serbia,SRB,659.0,626.0,33.0
2012,2,196,Seychelles,SEY,24.0,39.0,-15.0
2012,2,62,Sierra Leone,SLE,521.0,521.0,0.0
2012,2,154,Singapore,SGP,146.0,127.0,19.0
2012,2,47,Slovakia,SVK,595.0,619.0,-24.0
2012,2,49,Slovenia,SVN,591.0,593.0,-2.0
2012,2,150,Solomon Islands,SOL,166.0,166.0,0.0
2012,2,195,Somalia,SOM,27.0,43.0,-16.0
2012,2,87,South Africa,RSA,416.0,430.0,-14.0
2012,2,35,South Korea,KOR,686.0,728.0,-42.0
2012,2,199,South Sudan,SSD,20.0,20.0,0.0
2012,2,1,Spain,ESP,1606.0,1564.0,42.0
2012,2,190,Sri Lanka,SRI,36.0,68.0,-32.0
2012,2,125,St. Vincent / Grenadines,VIN,266.0,263.0,3.0
2012,2,101,Sudan,SDN,349.0,333.0,16.0
2012,2,114,Suriname,SUR,311.0,265.0,46.0
2012,2,178,Swaziland,SWZ,61.0,56.0,5.0
2012,2,20,Sweden,SWE,870.0,826.0,44.0
2012,2,12,Switzerland,SUI,1004.0,966.0,38.0
2012,2,144,Syria,SYR,186.0,172.0,14.0
2012,2,139,Tahiti,TAH,215.0,215.0,0.0
2012,2,136,Tajikistan,TJK,233.0,225.0,8.0
2012,2,130,Tanzania,TAN,253.0,237.0,16.0
2012,2,136,Thailand,THA,233.0,160.0,73.0
2012,2,182,Timor-Leste,TLS,52.0,52.0,0.0
2012,2,71,Togo,TOG,491.0,479.0,12.0
2012,2,185,Tonga,TGA,44.0,87.0,-43.0
2012,2,68,Trinidad and Tobago,TRI,507.0,446.0,61.0
2012,2,45,Tunisia,TUN,606.0,609.0,-3.0
2012,2,40,Turkey,TUR,627.0,639.0,-12.0
2012,2,129,Turkmenistan,TKM,254.0,254.0,0.0
2012,2,207,Turks and Caicos Islands,TCA,0.0,0.0,0.0
2012,2,186,US Virgin Islands,VIR,39.0,50.0,-11.0
2012,2,84,Uganda,UGA,428.0,428.0,0.0
2012,2,47,Ukraine,UKR,595.0,575.0,20.0
2012,2,96,United Arab Emirates,UAE,367.0,320.0,47.0
2012,2,28,United States,USA,782.0,776.0,6.0
2012,2,16,Uruguay,URU,975.0,1047.0,-72.0
2012,2,67,Uzbekistan,UZB,513.0,490.0,23.0
2012,2,165,Vanuatu,VAN,99.0,99.0,0.0
2012,2,57,Venezuela,VEN,551.0,600.0,-49.0
2012,2,131,Vietnam,VIE,251.0,217.0,34.0
2012,2,82,Wales,WAL,435.0,497.0,-62.0
2012,2,164,Yemen,YEM,108.0,131.0,-23.0
2012,2,34,Zambia,ZAM,697.0,633.0,64.0
2012,2,101,Zimbabwe,ZIM,349.0,383.0,-34.0
2013,2,140,Afghanistan,AFG,184.0,226.0,-42.0
2013,2,57,Albania,ALB,571.0,571.0,0.0
2013,2,26,Algeria,ALG,800.0,800.0,0.0
2013,2,196,American Samoa,ASA,18.0,18.0,0.0
2013,2,198,Andorra,AND,17.0,17.0,0.0
2013,2,88,Angola,ANG,384.0,382.0,2.0
2013,2,206,Anguilla,AIA,3.0,3.0,0.0
2013,2,145,Antigua and Barbuda,ATG,164.0,299.0,-135.0
2013,2,3,Argentina,ARG,1251.0,1251.0,0.0
2013,2,35,Armenia,ARM,716.0,716.0,0.0
2013,2,170,Aruba,ARU,87.0,82.0,5.0
2013,2,58,Australia,AUS,565.0,564.0,1.0
2013,2,46,Austria,AUT,648.0,648.0,0.0
2013,2,94,Azerbaijan,AZE,363.0,363.0,0.0
2013,2,185,Bahamas,BAH,40.0,40.0,0.0
2013,2,110,Bahrain,BHR,292.0,275.0,17.0
2013,2,164,Bangladesh,BAN,116.0,137.0,-21.0
2013,2,166,Barbados,BRB,101.0,101.0,0.0
2013,2,81,Belarus,BLR,431.0,431.0,0.0
2013,2,11,Belgium,BEL,1098.0,1098.0,0.0
2013,2,159,Belize,BLZ,136.0,136.0,0.0
2013,2,99,Benin,BEN,342.0,342.0,0.0
2013,2,175,Bermuda,BER,83.0,83.0,0.0
2013,2,207,Bhutan,BHU,0.0,0.0,0.0
2013,2,70,Bolivia,BOL,519.0,519.0,0.0
2013,2,19,Bosnia-Herzegovina,BIH,899.0,886.0,13.0
2013,2,97,Botswana,BOT,357.0,357.0,0.0
2013,2,10,Brazil,BRA,1102.0,1102.0,0.0
2013,2,196,British Virgin Islands,VGB,18.0,18.0,0.0
2013,2,190,Brunei Darussalam,BRU,26.0,26.0,0.0
2013,2,74,Bulgaria,BUL,486.0,486.0,0.0
2013,2,53,Burkina Faso,BFA,591.0,569.0,22.0
2013,2,124,Burundi,BDI,239.0,293.0,-54.0
2013,2,189,Cambodia,CAM,28.0,28.0,0.0
2013,2,50,Cameroon,CMR,615.0,612.0,3.0
2013,2,112,Canada,CAN,291.0,291.0,0.0
2013,2,39,Cape Verde Islands,CPV,698.0,698.0,0.0
2013,2,194,Cayman Islands,CAY,21.0,21.0,0.0
2013,2,106,Central African Republic,CTA,310.0,310.0,0.0
2013,2,164,Chad,CHA,116.0,116.0,0.0
2013,2,15,Chile,CHI,1014.0,1014.0,0.0
2013,2,92,China,CHN,376.0,376.0,0.0
2013,2,167,Chinese Taipei,TPE,95.0,81.0,14.0
2013,2,4,Colombia,COL,1200.0,1200.0,0.0
2013,2,198,Comoros,COM,17.0,22.0,-5.0
2013,2,84,Congo,CGO,421.0,421.0,0.0
2013,2,82,Congo DR,COD,427.0,427.0,0.0
2013,2,205,Cook Islands,COK,5.0,5.0,0.0
2013,2,31,Costa Rica,CRC,741.0,738.0,3.0
2013,2,16,Croatia,CRO,971.0,971.0,0.0
2013,2,100,Cuba,CUB,334.0,641.0,-307.0
2013,2,178,Curacao,CUW,65.0,67.0,-2.0
2013,2,126,Cyprus,CYP,229.0,229.0,0.0
2013,2,28,Czech Republic,CZE,766.0,766.0,0.0
2013,2,17,Côte d'Ivoire,CIV,918.0,918.0,0.0
2013,2,25,Denmark,DEN,831.0,831.0,0.0
2013,2,204,Djibouti,DJI,6.0,8.0,-2.0
2013,2,167,Dominica,DMA,95.0,67.0,28.0
2013,2,115,Dominican Republic,DOM,282.0,384.0,-102.0
2013,2,23,Ecuador,ECU,852.0,852.0,0.0
2013,2,41,Egypt,EGY,695.0,699.0,-4.0
2013,2,90,El Salvador,SLV,378.0,378.0,0.0
2013,2,13,England,ENG,1041.0,1041.0,0.0
2013,2,108,Equatorial Guinea,EQG,294.0,294.0,0.0
2013,2,200,Eritrea,ERI,11.0,16.0,-5.0
2013,2,94,Estonia,EST,363.0,360.0,3.0
2013,2,93,Ethiopia,ETH,374.0,376.0,-2.0
2013,2,83,FYR Macedonia,MKD,425.0,421.0,4.0
2013,2,170,Faroe Islands,FRO,87.0,87.0,0.0
2013,2,182,Fiji,FIJ,47.0,47.0,0.0
2013,2,64,Finland,FIN,539.0,539.0,0.0
2013,2,20,France,FRA,893.0,893.0,0.0
2013,2,77,Gabon,GAB,453.0,453.0,0.0
2013,2,131,Gambia,GAM,202.0,202.0,0.0
2013,2,101,Georgia,GEO,330.0,330.0,0.0
2013,2,2,Germany,GER,1318.0,1318.0,0.0
2013,2,24,Ghana,GHA,849.0,849.0,0.0
2013,2,12,Greece,GRE,1055.0,1055.0,0.0
2013,2,136,Grenada,GRN,194.0,218.0,-24.0
2013,2,161,Guam,GUM,123.0,93.0,30.0
2013,2,113,Guatemala,GUA,287.0,287.0,0.0
2013,2,61,Guinea,GUI,555.0,534.0,21.0
2013,2,184,Guinea-Bissau,GNB,42.0,42.0,0.0
2013,2,150,Guyana,GUY,149.0,146.0,3.0
2013,2,79,Haiti,HAI,440.0,495.0,-55.0
2013,2,42,Honduras,HON,690.0,688.0,2.0
2013,2,140,Hong Kong,HKG,184.0,158.0,26.0
2013,2,44,Hungary,HUN,668.0,668.0,0.0
2013,2,49,Iceland,ISL,624.0,624.0,0.0
2013,2,154,India,IND,141.0,149.0,-8.0
2013,2,161,Indonesia,IDN,123.0,122.0,1.0
2013,2,33,Iran,IRN,720.0,650.0,70.0
2013,2,110,Iraq,IRQ,292.0,299.0,-7.0
2013,2,67,Ireland,IRL,528.0,528.0,0.0
2013,2,63,Israel,ISR,548.0,548.0,0.0
2013,2,7,Italy,ITA,1120.0,1120.0,0.0
2013,2,80,Jamaica,JAM,439.0,441.0,-2.0
2013,2,47,Japan,JPN,638.0,638.0,0.0
2013,2,65,Jordan,JOR,536.0,511.0,25.0
2013,2,128,Kazakhstan,KAZ,216.0,216.0,0.0
2013,2,109,Kenya,KEN,293.0,281.0,12.0
2013,2,105,Kuwait,KUW,315.0,310.0,5.0
2013,2,147,Kyrgyz Republic,KGZ,155.0,155.0,0.0
2013,2,152,Laos,LAO,144.0,120.0,24.0
2013,2,116,Latvia,LVA,272.0,272.0,0.0
2013,2,121,Lebanon,LIB,249.0,248.0,1.0
2013,2,138,Lesotho,LES,187.0,187.0,0.0
2013,2,98,Liberia,LBR,354.0,312.0,42.0
2013,2,59,Libya,LBY,558.0,544.0,14.0
2013,2,154,Liechtenstein,LIE,141.0,141.0,0.0
2013,2,102,Lithuania,LTU,326.0,326.0,0.0
2013,2,123,Luxembourg,LUX,243.0,243.0,0.0
2013,2,201,Macau,MAC,10.0,10.0,0.0
2013,2,187,Madagascar,MAD,33.0,33.0,0.0
2013,2,116,Malawi,MWI,272.0,270.0,2.0
2013,2,154,Malaysia,MAS,141.0,132.0,9.0
2013,2,163,Maldives,MDV,120.0,147.0,-27.0
2013,2,45,Mali,MLI,664.0,684.0,-20.0
2013,2,132,Malta,MLT,198.0,198.0,0.0
2013,2,142,Mauritania,MTN,180.0,158.0,22.0
2013,2,177,Mauritius,MRI,66.0,62.0,4.0
2013,2,21,Mexico,MEX,892.0,892.0,0.0
2013,2,96,Moldova,MDA,359.0,359.0,0.0
2013,2,181,Mongolia,MNG,49.0,49.0,0.0
2013,2,52,Montenegro,MNE,594.0,594.0,0.0
2013,2,187,Montserrat,MSR,33.0,33.0,0.0
2013,2,73,Morocco,MAR,490.0,490.0,0.0
2013,2,118,Mozambique,MOZ,264.0,271.0,-7.0
2013,2,130,Myanmar,MYA,204.0,184.0,20.0
2013,2,125,Namibia,NAM,237.0,240.0,-3.0
2013,2,172,Nepal,NEP,86.0,113.0,-27.0
2013,2,9,Netherlands,NED,1106.0,1106.0,0.0
2013,2,121,New Caledonia,NCL,249.0,249.0,0.0
2013,2,90,New Zealand,NZL,378.0,378.0,0.0
2013,2,160,Nicaragua,NCA,130.0,130.0,0.0
2013,2,104,Niger,NIG,318.0,318.0,0.0
